# Constructed from biom file
#OTU.ID	IA66.10.mos	IA66.1yr	IA66.20mo	IA66.d0	IA66.d125	IA66.d35	IA66.pre	KF35.10.mos	KF35.1yr	KF35.d0	KF35.d35	KF35.pre	KG04.10.mos	KG04.19mo	KG04.1yr	KG04.d0	KG04.d125	KG04.d35	KG04.pre	KG56.10.mos	KG56.1yr	KG56.d0	KG56.d125	KG56.d35	KG56.pre	KT85.10.mos	KT85.1yr	KT85.20mo	KT85.d0	KT85.d125	KT85.pre	KV82.10.mos	KV82.19mo	KV82.1yr	KV82.d0	KV82.d125	KV82.d35	KV82.pre	Consensus.Lineage
183924	0	1	0	2	0	0	34	0	0	0	0	0	1	12	25	0	4	2	0	0	3	1	0	1	1	10	0	4	0	0	0	7	0	2	1	0	2	9	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__; f__; g__; s__
183963	7	3	3	8	9	14	19	7	11	6	6	9	12	9	23	6	10	7	16	15	32	4	17	12	27	13	7	9	12	5	16	14	6	26	12	2	8	13	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__; f__; g__; s__
183967	26	25	16	107	51	86	103	23	45	200	51	72	27	38	77	79	46	26	75	27	72	96	102	65	135	36	112	54	88	52	140	13	35	40	52	16	19	56	k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__; f__; g__; s__
184064	9	5	3	7	4	1	2	3	2	2	0	4	7	4	5	11	4	1	7	3	1	7	4	3	8	10	3	16	6	1	2	4	2	4	10	3	1	3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermodesulfobiaceae; g__Thermodesulfobium; s__narugense
184117	0	1	0	0	0	3	3	0	3	0	0	0	0	0	2	1	0	0	0	0	0	2	2	3	4	1	0	2	1	1	2	0	1	0	0	0	0	1	k__Archaea; p__Crenarchaeota; c__Thermoprotei; o__Thermoproteales; f__Thermoproteaceae; g__Thermoproteus; s__uzoniensis
184914	154	61	14	75	80	66	179	69	80	26	25	65	81	73	81	52	44	42	150	58	119	42	80	61	146	121	98	106	42	61	116	84	39	117	73	23	19	109	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Corallococcus; s__coralloides
184917	158	146	22	42	67	55	118	65	76	26	31	103	129	88	98	35	44	35	86	82	107	54	50	63	140	129	79	77	55	44	97	66	56	135	58	35	31	161	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__magneticus
185008	563	925	147	393	499	349	964	1379	1406	639	535	1575	1202	924	1228	390	726	639	576	948	1117	328	368	290	968	821	868	2116	544	407	800	769	1447	2222	497	581	610	1919	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__hungatei
185300	357	367	139	287	67	591	466	299	158	138	115	269	233	336	208	290	196	137	364	211	366	257	137	153	269	336	218	182	137	125	268	206	338	188	149	135	168	296	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__Paludibacter; s__propionicigenes
185588	0	0	0	1	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	4	0	0	1	1	0	1	0	0	0	5	0	0	3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ruegeria; s__sp. PR1b
186189	34	25	6	22	38	20	42	5	34	10	8	34	31	24	32	16	25	10	47	17	31	24	35	24	38	23	21	47	12	25	35	22	12	33	36	1	3	41	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Promicromonosporaceae; g__Xylanimonas; s__cellulosilytica
186192	58	49	8	17	38	20	65	27	28	17	13	19	36	47	44	18	32	16	37	41	52	24	23	28	41	51	28	49	16	34	49	25	28	44	19	25	8	58	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Thermales; f__Thermaceae; g__Marinithermus; s__hydrothermalis
186328	41	3	2	6	11	13	34	25	5	5	15	23	27	12	5	27	11	5	43	48	17	13	19	30	45	77	13	35	25	26	33	18	5	6	19	5	1	21	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Entomoplasmatales; f__; g__; s__
186490	52	38	3	6	13	3	26	28	5	4	15	30	33	11	17	19	19	18	34	37	19	15	19	23	17	87	18	25	24	10	38	18	32	30	27	14	11	34	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Thiolapillus; s__Candidatus Baumannia cicadellinicola
186650	1	3	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	5	0	1	2	0	0	2	0	0	0	1	0	0	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Microvirga; s__
186764	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Siphoviridae; g__L5virus; s__
186765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Siphoviridae; g__Lambdavirus; s__
186801	585	193	57	153	174	228	433	255	226	95	64	203	205	279	431	188	222	162	342	195	264	190	207	232	342	450	288	504	207	224	246	329	175	455	283	87	81	340	k__Bacteria; p__Firmicutes; c__Clostridia; o__; f__; g__; s__
186802	8107	9138	1080	2737	4435	3242	7139	8920	7155	3484	2723	8852	7233	5889	7872	2568	3735	3477	5603	6177	7346	2526	3246	3200	7730	8885	5935	8845	6317	3305	6591	6463	5803	11078	4673	2458	3025	9514	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
186803	1585	4988	327	833	1237	931	1734	2891	2228	1408	1003	2513	2222	1948	1946	756	937	1064	1800	1998	2269	555	899	799	2573	1942	2126	2963	1283	690	1607	1668	2154	3692	1211	744	1297	2994	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
186804	43	17	3	13	38	28	40	32	35	15	28	43	57	20	52	23	20	26	39	29	33	14	29	20	25	42	21	31	24	20	44	59	23	81	27	29	5	53	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
186806	7	11	2	4	8	4	3	1	3	0	1	4	2	0	6	5	3	6	7	5	1	4	4	4	10	3	0	0	5	5	5	3	1	7	1	0	1	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__; s__
186807	72	45	15	14	33	26	74	35	91	38	41	97	70	53	131	36	45	46	80	67	48	43	40	33	103	71	71	117	44	51	69	66	62	95	69	20	21	93	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__
186814	36	45	3	13	22	17	28	15	27	13	7	43	19	18	14	17	7	7	21	27	13	21	22	13	34	46	35	40	14	24	29	21	17	25	15	7	6	36	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermoanaerobacteraceae; g__; s__
186817	226	91	24	62	44	62	147	117	76	50	28	145	162	89	141	86	82	68	156	122	93	63	75	88	178	152	114	217	102	82	161	161	83	119	105	36	48	163	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
186818	33	7	5	2	3	7	26	6	15	8	2	7	9	13	26	6	8	7	17	13	5	15	5	31	19	16	9	24	18	9	16	21	7	10	25	2	4	21	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__
186820	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	5	0	2	3	0	2	0	0	0	0	0	3	6	0	3	2	4	0	0	2	3	0	2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__; s__
186822	119	41	8	38	60	44	74	45	86	34	32	44	68	75	117	35	55	43	94	58	84	47	60	52	110	86	39	71	37	58	82	86	34	92	36	13	28	76	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__; s__
186823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__; s__
186826	806	114	40	319	115	182	429	361	298	222	53	704	396	609	416	275	238	219	586	442	319	394	433	243	786	903	263	393	325	222	662	245	284	357	222	94	76	443	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
186828	1	0	0	0	0	0	0	0	2	0	0	0	2	0	4	3	0	0	0	1	2	3	1	3	2	1	0	0	4	1	4	0	0	0	0	0	0	5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__; s__
186931	21	22	4	14	12	9	29	30	18	18	14	30	18	21	20	13	11	4	23	9	31	10	27	17	24	27	14	20	14	21	36	8	13	18	16	2	3	28	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__Thioalkalivibrio; s__nitratireducens
187101	73	10	9	6	6	12	19	16	17	15	17	40	35	29	19	30	11	26	47	66	29	20	11	24	54	35	8	45	25	24	41	20	17	25	30	14	3	41	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Sneathia; s__amnii
187137	87	76	10	48	30	45	99	45	53	13	20	58	77	49	89	31	36	34	71	45	85	32	34	40	66	70	39	58	39	29	58	61	38	82	50	29	15	57	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Thermales; f__Thermaceae; g__Oceanithermus; s__profundus
187145	19	22	4	15	11	21	41	31	18	25	43	68	69	49	94	42	24	38	22	43	57	43	15	20	66	27	35	23	26	24	28	30	60	39	22	14	39	34	k__Bacteria; p__Calditrichaeota; c__Calditrichae; o__Calditrichales; f__Calditrichaceae; g__Caldithrix; s__abyssi
187218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Caudovirales; f__Siphoviridae; g__T5virus; s__
187303	163	20	34	25	46	52	105	29	39	9	5	29	39	81	80	40	28	17	88	32	54	50	34	46	58	79	84	99	34	47	56	96	23	93	53	10	17	74	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Methylocystis; s__sp. SC2
187304	15	7	0	4	4	6	9	11	12	3	3	6	8	7	24	2	9	5	5	3	5	2	2	4	7	7	15	9	6	1	15	20	13	7	7	1	4	4	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Labrenzia; s__aggregata
187327	125	1543	31	128	130	111	285	322	389	348	159	957	239	901	248	215	120	225	271	248	178	165	222	281	868	157	698	618	1056	284	449	159	420	371	311	174	394	549	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus; s__intestini
187452	28	5	3	18	24	20	42	29	11	16	8	22	22	16	21	14	17	16	25	30	45	15	26	18	35	70	11	29	11	9	19	27	19	32	14	8	9	34	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__claussenii
187491	49	39	4	14	25	11	33	11	27	11	9	22	35	26	38	11	12	11	16	7	14	10	16	6	19	22	21	21	10	12	15	10	24	31	11	7	15	18	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__glaucum
187493	3	61	8	14	7	1	23	20	16	20	18	20	26	27	14	18	3	4	16	12	18	21	6	8	20	8	21	14	15	11	19	14	38	10	23	9	32	34	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Thalassolituus; s__oleivorans
187857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Aquificae; c__Aquificae; o__; f__; g__; s__
187878	4	2	0	4	2	5	3	2	4	0	8	11	5	0	10	5	3	5	5	8	5	6	2	4	5	7	11	5	5	0	6	0	13	5	3	2	1	5	k__Archaea; p__Euryarchaeota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Thermococcus; s__gammatolerans
187880	0	1	0	2	0	1	2	2	1	1	1	2	1	5	2	0	0	2	0	0	4	2	1	5	4	2	2	1	2	1	3	1	1	1	0	3	2	1	k__Archaea; p__Euryarchaeota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Thermococcus; s__radiotolerans
188708	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	1	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Thermotogae; c__Thermotogae; o__; f__; g__; s__
188709	2	2	3	3	0	3	0	0	1	0	0	3	3	0	9	2	3	1	2	3	0	0	0	1	0	1	1	3	0	1	1	2	1	2	0	0	1	2	k__Bacteria; p__Thermotogae; c__Thermotogae; o__Thermotogales; f__Thermotogaceae; g__; s__
188711	0	3	0	0	0	1	1	1	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	k__Bacteria; p__Thermodesulfobacteria; c__Thermodesulfobacteria; o__Thermodesulfobacteriales; f__Thermodesulfobacteriaceae; g__; s__
188786	3	2	1	4	0	5	17	11	6	3	5	3	10	6	11	2	3	4	11	9	11	5	6	8	10	11	7	5	2	3	9	2	9	4	3	0	5	11	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__Thermales; f__Thermaceae; g__; s__
188787	13	10	2	5	19	8	21	5	7	3	1	5	12	12	9	11	5	7	15	6	13	8	4	6	16	10	11	7	3	6	11	2	5	3	12	8	4	14	k__Bacteria; p__Deinococcus-Thermus; c__Deinococci; o__; f__; g__; s__
188908	22	48	5	13	11	6	32	46	17	29	9	32	55	30	38	17	26	14	25	19	36	24	12	21	29	16	37	20	20	10	14	27	35	24	17	9	42	31	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Oleispira; s__antarctica
188932	24	28	10	34	25	16	29	40	33	30	25	80	77	70	76	40	36	50	24	49	59	61	9	23	70	43	59	19	48	11	18	26	107	34	22	31	46	43	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__cryoconitis
189385	16	16	2	13	0	1	4	0	1	0	1	0	0	1	0	7	0	0	2	2	1	0	3	1	0	18	0	1	1	12	2	0	0	0	1	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Thiobacillaceae; g__Candidatus Tremblaya; s__princeps
189425	70	51	11	22	21	32	59	38	61	22	20	76	68	55	60	14	42	36	39	46	52	39	29	41	57	34	43	47	38	25	55	40	61	116	25	22	14	77	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__graminis
189426	23	56	7	20	28	22	54	61	45	28	15	49	48	30	43	15	15	16	59	43	37	33	26	27	65	56	29	37	16	17	36	21	41	64	20	16	22	56	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__odorifer
189775	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__; f__; g__; s__
189779	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__
189834	5	54	4	13	9	7	60	197	30	169	133	247	8	70	8	27	17	9	34	8	69	17	8	34	36	19	62	39	28	19	38	14	463	18	54	250	56	50	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__porcitonsillarum
189918	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__sp. KMS
190721	41	36	10	14	13	17	59	14	21	16	6	52	35	36	48	12	17	27	56	20	67	11	27	8	61	29	40	37	10	10	38	28	22	29	16	7	21	69	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__insidiosa
190893	9	130	3	12	17	9	60	98	31	17	8	28	36	28	45	11	31	13	31	22	39	8	12	16	25	33	17	12	13	10	33	33	35	18	16	7	22	16	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__coralliilyticus
190895	4	11	1	4	1	1	4	2	8	20	12	37	8	22	8	17	8	6	11	29	12	14	4	3	21	28	32	24	16	2	22	4	19	3	13	10	6	8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__rotiferianus
191026	31	27	5	11	16	12	26	29	22	14	20	38	22	21	43	13	16	16	35	14	23	13	12	13	32	31	18	21	18	21	25	27	17	26	28	7	14	53	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__hydrothermalis
191292	13	5	2	2	9	8	15	1	11	1	10	14	17	10	23	6	6	5	2	11	9	7	7	2	10	12	9	11	7	13	10	16	5	3	12	3	1	4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__aetherivorans
191390	25	24	1	11	5	33	41	3	25	7	9	12	5	21	55	17	13	15	20	19	25	26	13	21	34	19	31	69	16	20	8	17	11	52	37	1	3	26	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__palleroniana
191394	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__; s__
191412	34	52	3	16	8	26	18	19	14	12	7	24	34	13	14	11	14	11	34	4	24	14	14	14	22	31	8	23	13	11	21	21	16	14	16	6	7	35	k__Bacteria; p__Chlorobi; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__; s__
191493	84	56	6	50	41	30	70	37	31	12	16	34	71	43	39	27	19	16	61	33	66	25	27	20	54	60	61	47	17	27	53	50	38	48	32	5	5	73	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__sphenisci
191495	127	41	20	40	52	56	121	43	55	21	12	55	103	69	92	50	47	32	101	42	79	55	64	45	102	105	48	94	34	42	107	77	53	99	69	8	21	126	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__Conexibacter; s__woesei
191579	133	81	18	38	12	42	113	64	44	15	28	53	68	78	98	39	49	52	64	41	69	68	34	27	66	74	59	116	39	53	40	77	56	50	40	10	21	60	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Crocinitomicaceae; g__Fluviicola; s__taffensis
191610	30	23	6	16	28	14	41	13	19	5	8	31	10	18	20	13	9	7	26	15	24	10	13	12	16	26	27	31	14	15	22	26	11	27	9	1	3	37	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__atypicum
192073	4	25	0	2	2	4	11	12	5	11	7	18	12	8	18	6	8	8	12	10	13	5	8	14	7	7	11	10	4	4	11	14	16	4	6	6	14	4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__denitrificans
192421	48	93	12	23	35	28	64	95	28	20	16	59	65	61	62	26	35	28	62	28	50	18	38	21	42	71	50	61	34	30	37	88	57	90	50	15	34	81	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planococcus; s__maritimus
192812	23	22	1	10	5	3	9	12	5	5	2	19	14	6	7	6	5	2	18	14	19	4	8	6	10	27	5	10	4	2	15	17	7	11	10	7	6	16	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Erythrobacter; s__flavus
192843	31	26	2	15	18	10	35	19	27	9	16	20	19	23	52	15	18	16	34	19	38	24	25	11	33	17	19	36	10	15	32	32	13	41	7	10	15	42	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rhodoferax; s__ferrireducens
193462	30	13	2	19	24	27	48	13	25	6	7	29	13	12	23	20	14	8	45	17	23	13	21	14	37	30	19	21	10	16	39	24	7	33	21	5	5	32	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__niveus
194424	5	31	9	5	4	3	10	1	0	10	3	7	3	3	20	1	1	6	9	9	8	3	3	3	2	14	0	14	10	3	3	1	8	4	2	8	3	7	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Sulfurospirillum; s__halorespirans
194924	108	125	18	56	51	51	91	52	38	36	19	62	69	48	68	29	46	30	73	38	65	43	51	29	74	99	38	65	29	70	86	52	64	70	57	16	18	99	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__; s__
194963	48	47	2	14	24	18	36	13	18	2	5	17	28	18	18	15	14	13	19	14	33	11	11	16	27	40	19	22	8	16	15	31	17	44	26	20	11	32	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Sinorhizobium; s__americanum
195248	0	18	0	1	3	4	1	1	2	0	0	4	1	1	0	1	2	4	2	2	2	0	0	2	5	0	0	0	0	1	2	0	0	0	0	0	0	2	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__sp. PCC 8807
195250	11	11	7	18	12	30	29	11	8	4	6	31	15	17	13	11	13	12	23	5	11	13	14	19	19	8	23	13	5	14	22	14	6	14	24	11	6	22	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__sp. PCC 7336
195253	5	3	4	1	0	10	10	2	10	1	2	6	6	1	6	5	4	2	5	8	6	7	11	5	9	4	25	15	1	3	4	10	2	4	11	1	3	16	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__sp. PCC 6312
195498	1	0	1	0	0	0	3	0	1	4	5	0	0	3	1	1	1	2	1	0	4	2	0	1	4	2	0	2	0	0	1	1	0	3	0	0	5	3	k__Bacteria; p__Cyanobacteria; c__; o__Synechococcales; f__Synechococcaceae; g__Synechococcus; s__sp. PCC 7117
195522	4	1	0	1	0	8	5	3	2	1	0	1	1	1	6	1	2	4	5	2	5	2	1	5	12	3	6	6	4	0	5	2	1	4	2	0	1	9	k__Archaea; p__Euryarchaeota; c__Thermococci; o__Thermococcales; f__Thermococcaceae; g__Thermococcus; s__nautili
195950	52	124	12	26	10	30	14	60	35	19	11	18	53	64	16	18	16	7	77	75	62	18	10	19	41	60	59	45	51	8	21	35	66	56	60	35	43	57	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerella; s__
196024	25	22	0	8	6	9	15	8	5	5	5	10	11	21	8	2	3	10	33	6	10	3	3	6	9	20	11	11	10	3	7	3	6	7	19	1	4	11	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas; s__dhakensis
196117	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Archaea; p__Euryarchaeota; c__Methanococci; o__Methanococcales; f__Methanocaldococcaceae; g__; s__
196118	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	3	0	0	0	0	0	0	0	k__Archaea; p__Euryarchaeota; c__Methanococci; o__Methanococcales; f__Methanocaldococcaceae; g__Methanocaldococcus; s__
196162	53	42	2	22	24	26	61	4	17	4	5	33	19	25	49	21	13	5	51	18	19	15	13	28	63	32	28	42	12	25	25	44	14	49	37	6	5	34	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__sp. JS614
196403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Viruses; p__; c__; o__Ortervirales; f__Retroviridae; g__Gammaretrovirus; s__Baboon endogenous virus
196914	39	6	2	10	20	14	24	9	21	9	8	13	33	18	20	11	9	9	15	19	30	19	17	15	41	19	21	17	12	15	29	27	10	42	15	2	2	23	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes; s__friuliensis
197162	14	18	24	3	23	13	28	3	16	6	6	37	24	18	16	14	5	8	29	22	19	20	10	15	37	14	15	35	13	9	19	3	20	31	21	12	2	31	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Deferribacter; s__desulfuricans
197575	0	2	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	2	1	2	1	0	0	0	0	6	0	0	1	1	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__aegyptius
197614	1104	41	18	693	117	111	238	1066	69	467	46	1864	129	122	125	972	49	75	756	1268	56	1285	1246	296	2389	1786	620	48	246	47	979	110	69	230	54	49	24	137	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__pasteurianus
198107	115	61	8	43	62	27	71	43	51	24	20	43	56	51	63	19	32	23	83	44	79	41	31	52	75	72	39	55	26	38	56	48	36	72	33	20	14	96	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Azoarcus; s__sp. CIB
198251	0	0	1	8	0	0	0	0	0	5	0	1	1	0	0	0	6	0	1	3	7	4	9	0	0	0	1	1	0	5	6	0	3	0	5	4	1	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Candidatus Pelagibacter; s__
